강원도 강릉시 주문진읍 주문리,61,61,0,주문진라일플로리스4차,23.6661,202112,23,"10,000",5,2017,오리나루2길 25,,중개거래,강원 강릉시
강원도 강릉시 주문진읍 주문리,61,61,0,주문진라일플로리스4차,31.9353,202112,28,"11,000",13,2017,오리나루2길 25,,중개거래,강원 원주시
강원도 강릉시 주문진읍 주문리,61,61,0,주문진라일플로리스4차,23.662,202112,29,"9,450",3,2017,오리나루2길 25,,중개거래,강원 강릉시
강원도 강릉시 주문진읍 주문리,61,61,0,주문진라일플로리스4차,23.662,202112,29,"9,450",3,2017,오리나루2길 25,,중개거래,강원 강릉시
강원도 강릉시 주문진읍 주문리,1585,1585,0,케이티레파트더블루힐,59.33,202112,1,"8,500",2,2007,주문북로 147-32,,중개거래,강원 강릉시
강원도 강릉시 주문진읍 주문리,1585,1585,0,케이티레파트더블루힐,59.33,202112,7,"8,500",2,2007,주문북로 147-32,,중개거래,강원 강릉시
강원도 강릉시 주문진읍 주문리,1585,1585,0,케이티레파트더블루힐,84.974,202112,13,"12,300",2,2007,주문북로 147-32,,중개거래,강원 강릉시
강원도 강릉시 지변동,334,334,0,덕원임대,33.471,202112,11,"5,300",4,1998,죽헌길85번길 25,,중개거래,강원 강릉시
강원도 강릉시 초당동,149-1,149,1,동부,59.84,202112,16,"17,800",17,1997,연당길 75,,중개거래,강원 강릉시
강원도 강릉시 초당동,143,143,0,우성,84.77,202112,13,"24,000",8,1997,연당길 67-15,,중개거래,강원 강릉시
강원도 강릉시 초당동,143,143,0,우성,84.77,202112,24,"26,400",6,1997,연당길 67-15,,중개거래,강원 강릉시
강원도 강릉시 초당동,181,181,0,유화2,44.7,202112,6,"9,300",3,1994,연당길 94-6,,중개거래,강원 강릉시
강원도 강릉시 초당동,181,181,0,유화2,78.167,202112,22,"16,000",2,1994,연당길 94-6,,중개거래,강원 강릉시
강원도 강릉시 초당동,181,181,0,유화2,44.7,202112,30,"9,900",6,1994,연당길 94-6,,중개거래,강원 강릉시
강원도 강릉시 초당동,181,181,0,유화2,44.7,202112,30,"10,300",9,1994,연당길 94-6,,중개거래,강원 강릉시
강원도 강릉시 초당동,155,155,0,유화3,45.68,202112,10,"10,500",6,1996,연당길 82,,중개거래,강원 강릉시
강원도 강릉시 초당동,155,155,0,유화3,45.68,202112,11,"11,800",6,1996,연당길 82,,중개거래,강원 강릉시
강원도 강릉시 초당동,155,155,0,유화3,45.68,202112,13,"11,770",10,1996,연당길 82,,중개거래,강원 강릉시
강원도 강릉시 초당동,135-1,135,1,이화해변아파트(B~D동),29.82,202112,30,"5,800",4,1988,초당원길 21,,중개거래,강원 강릉시
강원도 강릉시 초당동,182-2,182,2,초당유화1,49.815,202112,3,"12,400",7,1993,연당길 94-3,,중개거래,강원 강릉시
강원도 강릉시 초당동,182-2,182,2,초당유화1,49.815,202112,17,"8,500",5,1993,연당길 94-3,,직거래,-
강원도 강릉시 초당동,182-2,182,2,초당유화1,49.815,202112,31,"15,900",3,1993,연당길 94-3,,중개거래,강원 강릉시
강원도 강릉시 초당동,128,128,0,현대,59.875,202112,1,"14,800",3,1995,초당원길 26-2,,직거래,-
강원도 강릉시 초당동,128,128,0,현대,124.28,202112,10,"33,000",2,1995,초당원길 26-2,,중개거래,강원 강릉시
강원도 강릉시 초당동,128,128,0,현대,59.875,202112,23,"16,450",2,1995,초당원길 26-2,,직거래,-
강원도 강릉시 포남동,1005-249,1005,249,강부1,55.41,202112,2,"6,100",2,1987,경강로2256번길 8,,직거래,-
강원도 강릉시 포남동,1080-11,1080,11,대목3차,48.41,202112,14,"6,400",5,1988,보래미하길 32,,중개거래,강원 강릉시
강원도 강릉시 포남동,1005-253,1005,253,동남2,54.945,202112,11,"12,700",4,1986,경강로2234번길 15,,중개거래,강원 강릉시
강원도 강릉시 포남동,1063,1063,0,동덕.영진광업소사원주택,36.33,202112,3,"7,000",2,1989,보래미하길65번길 24,,중개거래,강원 강릉시
강원도 강릉시 포남동,1149,1149,0,로얄,59.55,202112,17,"9,000",2,1986,경강로2267번길 6,,중개거래,강원 강릉시
강원도 강릉시 포남동,1068-2,1068,2,백조,55.59,202112,15,"7,000",5,1984,보래미하길53번길 9,,중개거래,강원 강릉시
강원도 강릉시 포남동,1293-1,1293,1,일송,59.135,202112,2,"15,000",1,1995,하평3길 37,,중개거래,강원 강릉시
강원도 강릉시 포남동,1293-1,1293,1,일송,59.135,202112,9,"16,650",11,1995,하평3길 37,,중개거래,강원 강릉시
강원도 강릉시 포남동,1293-1,1293,1,일송,58.87,202112,28,"16,300",14,1995,하평3길 37,,중개거래,강원 강릉시
강원도 강릉시 포남동,1135,1135,0,장미,57.5172,202112,1,"7,200",4,1982,남구길5번길 23,,중개거래,강원 강릉시
강원도 강릉시 포남동,1293-2,1293,2,청송,84.42,202112,20,"25,800",8,1994,하평길 41,,직거래,-
강원도 강릉시 포남동,1065,1065,0,포남1주공,41.99,202112,11,"17,800",4,1981,보래미상길 65,,중개거래,강원 강릉시
강원도 강릉시 포남동,1065,1065,0,포남1주공,41.98,202112,30,"17,500",5,1981,보래미상길 65,20220211,중개거래,강원 강릉시
강원도 강릉시 홍제동,1007,1007,0,강릉홍제힐스테이트,84.409,202112,3,"36,500",15,2007,토성로 39,,중개거래,강원 강릉시
강원도 강릉시 홍제동,1007,1007,0,강릉홍제힐스테이트,129.689,202112,11,"44,500",6,2007,토성로 39,,중개거래,강원 강릉시
