강원도 강릉시 홍제동,990-15,990,15,서일빌라,84.76,202201,12,"13,800",5,1991,하슬라로20번길 3,,중개거래,강원 강릉시
강원도 강릉시 홍제동,1044,1044,0,엘에이치미디어촌6단지,59.98,202201,10,"36,000",1,2018,선수촌로 10,,중개거래,강원 강릉시
강원도 강릉시 홍제동,1044,1044,0,엘에이치미디어촌6단지,59.78,202201,15,"38,900",13,2018,선수촌로 10,,중개거래,강원 강릉시
강원도 강릉시 홍제동,1044,1044,0,엘에이치미디어촌6단지,59.78,202201,15,"38,900",13,2018,선수촌로 10,20220308,중개거래,강원 강릉시
강원도 강릉시 홍제동,1037,1037,0,우미린아파트,84.9843,202201,14,"54,000",13,2016,선수촌로 55,,중개거래,강원 강릉시
강원도 강릉시 홍제동,1037,1037,0,우미린아파트,84.9843,202201,28,"50,000",11,2016,선수촌로 55,,직거래,-
강원도 강릉시 홍제동,122,122,0,우산,59.915,202201,19,"11,000",5,1997,토성로 51,,중개거래,강원 강릉시
강원도 강릉시 홍제동,122,122,0,우산,33.225,202201,19,"7,300",7,1997,토성로 51,,중개거래,강원 강릉시
강원도 강릉시 홍제동,122,122,0,우산,33.225,202201,22,"7,700",10,1997,토성로 51,,중개거래,강원 강릉시
강원도 강릉시 홍제동,158,158,0,홍제푸르지오,105.715,202201,6,"40,100",8,2005,홍제로71번길 1,,중개거래,강원 강릉시
강원도 강릉시 홍제동,1055,1055,0,홍제한신휴플러스,59.96,202201,3,"30,000",12,2015,토성로 56,,중개거래,강원 강릉시
강원도 강릉시 홍제동,1055,1055,0,홍제한신휴플러스,59.96,202201,19,"31,000",14,2015,토성로 56,,중개거래,강원 강릉시
강원도 강릉시 홍제동,1055,1055,0,홍제한신휴플러스,84.59,202201,22,"42,000",15,2015,토성로 56,,중개거래,강원 강릉시
강원도 강릉시 회산동,608,608,0,강릉서희스타힐스리버파크,74.6787,202201,23,"34,000",13,2017,회산로 344,,중개거래,강원 강릉시
강원도 강릉시 회산동,130,130,0,힐스테이트강릉,74.9974,202201,7,"34,000",4,2018,회산로383번길 37,,중개거래,강원 강릉시
강원도 강릉시 회산동,130,130,0,힐스테이트강릉,84.9925,202201,11,"43,950",13,2018,회산로383번길 37,,중개거래,강원 강릉시
강원도 강릉시 회산동,130,130,0,힐스테이트강릉,74.9974,202201,12,"38,000",16,2018,회산로383번길 37,,중개거래,강원 강릉시
강원도 강릉시 회산동,130,130,0,힐스테이트강릉,84.9925,202201,28,"44,000",12,2018,회산로383번길 37,,중개거래,강원 강릉시
강원도 고성군 간성읍 상리,483-1,483,1,간성대명,39.6,202201,8,"5,200",3,1998,수성로 126-5,,직거래,-
강원도 고성군 간성읍 상리,483-1,483,1,간성대명,39.6,202201,11,"6,000",6,1998,수성로 126-5,,중개거래,강원 고성군
강원도 고성군 간성읍 상리,483-1,483,1,간성대명,59.4,202201,17,"7,000",4,1998,수성로 126-5,,직거래,-
강원도 고성군 간성읍 상리,501,501,0,동해2,57.48,202201,17,"6,500",3,1990,수성로 90,,직거래,-
강원도 고성군 간성읍 신안리,111,111,0,고성삼익레스타운,59.68,202201,4,"9,750",3,1998,남천마루2길 6,,중개거래,강원 고성군
강원도 고성군 거진읍 송포리,165,165,0,거진오션상떼빌,84.73,202201,10,"33,000",4,2006,해오름해변길 70,,중개거래,강원 고성군
강원도 고성군 거진읍 송포리,165,165,0,거진오션상떼빌,70.64,202201,15,"28,500",14,2006,해오름해변길 70,,중개거래,강원 고성군
강원도 고성군 거진읍 송포리,165,165,0,거진오션상떼빌,84.73,202201,26,"33,000",14,2006,해오름해변길 70,,중개거래,강원 고성군
강원도 고성군 토성면 청간리,217,217,0,유진클래시움,59.52,202201,17,"19,000",10,2006,아야진해변길 1,,중개거래,강원 고성군
강원도 동해시 구미동,490-3,490,3,혜진,77.43,202201,18,"6,500",5,1994,선돌길 24,,직거래,-
강원도 동해시 동회동,442,442,0,"대동1,2차",84.5525,202201,6,"13,800",13,1995,청운1길 29,,중개거래,강원 동해시
강원도 동해시 동회동,442,442,0,"대동1,2차",45,202201,8,"6,800",7,1995,청운1길 29,,중개거래,강원 동해시
강원도 동해시 동회동,442,442,0,"대동1,2차",59.97,202201,14,"8,100",13,1995,청운1길 29,,중개거래,강원 동해시
강원도 동해시 동회동,442,442,0,"대동1,2차",59.97,202201,14,"8,100",13,1995,청운1길 29,20220204,중개거래,-
강원도 동해시 동회동,442,442,0,대동3차,73.4675,202201,5,"11,400",10,1996,청운1길 29,,중개거래,강원 동해시
강원도 동해시 동회동,442,442,0,대동3차,84.5525,202201,18,"13,200",5,1996,청운1길 29,,중개거래,강원 동해시
강원도 동해시 동회동,442,442,0,대동3차,73.4675,202201,20,"13,250",13,1996,청운1길 29,,중개거래,강원 동해시
강원도 동해시 동회동,457,457,0,북삼2차웰메이드타운,75.5869,202201,28,"28,000",15,2019,효자로 636-2,,중개거래,강원 동해시
